	Unnamed: 0.5	Unnamed: 0.4	Unnamed: 0.3	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	año	id_distrito	distrito	id_barrio	barrio	id_uso	uso	num_inmuebles	año_cons_medio	sup_cons	sup_suelo	valor_catastral	nueva_columna
1883	1883	1883	1883	1883	1883	1883	2013	5	Chamartín	56	CASTILLA	K	Deportivo	5	1974.0	15044.0		12517116.3	188307497617.2
1884	1884	1884	1884	1884	1884	1884	2013	5	Chamartín	56	CASTILLA	M	Suelos sin edificar, obras de urbanización y jardinería	192			315440.0	171414540.4	
1885	1885	1885	1885	1885	1885	1885	2013	5	Chamartín	56	CASTILLA	O	Oficinas	447	1981.0	573795.0		847778514.54	486451072750479.25
1886	1886	1886	1886	1886	1886	1886	2013	5	Chamartín	56	CASTILLA	P	Edificio Singular	1	1970.0	20076.0		21928486.14	440236287746.64
1887	1887	1887	1887	1887	1887	1887	2013	5	Chamartín	56	CASTILLA	R	Religioso	4	1951.0	9469.0		8344205.43	79011281216.67
1888	1888	1888	1888	1888	1888	1888	2013	5	Chamartín	56	CASTILLA	T	Espectáculos	1	1988.0	20294.0		29512549.5	598927679553.0
1889	1889	1889	1889	1889	1889	1889	2013	5	Chamartín	56	CASTILLA	V	Residencial	7716	1973.0	917852.0		1218058546.92	1117997473407616.0
1890	1890	1890	1890	1890	1890	1890	2013	5	Chamartín	56	CASTILLA	Y	Sanidad y Beneficencia	5	1966.0	4662.0		5073684.58	23653517511.96
1891	1891	1891	1891	1891	1891	1891	2013	6	Tetuán	61	BELLAS VISTAS	A	Almacén-Estacionamiento	4242	1991.0	221674.0		103247509.33	22887288383218.41
1892	1892	1892	1892	1892	1892	1892	2013	6	Tetuán	61	BELLAS VISTAS	C	Comercial	1052	1954.0	127691.0		173507990.08	22155408761305.28
1893	1893	1893	1893	1893	1893	1893	2013	6	Tetuán	61	BELLAS VISTAS	E	Cultural	19	1960.0	27652.0		29162007.64	806387835261.28
1894	1894	1894	1894	1894	1894	1894	2013	6	Tetuán	61	BELLAS VISTAS	G	Ocio y Hostelería	10	1950.0	11443.0		16931369.95	193745666337.85
1895	1895	1895	1895	1895	1895	1895	2013	6	Tetuán	61	BELLAS VISTAS	I	Industrial	100	1961.0	30934.0		22885668.84	707945279896.5599
1896	1896	1896	1896	1896	1896	1896	2013	6	Tetuán	61	BELLAS VISTAS	K	Deportivo	6	1980.0	2120.0		1984303.37	4206723144.4
1897	1897	1897	1897	1897	1897	1897	2013	6	Tetuán	61	BELLAS VISTAS	M	Suelos sin edificar, obras de urbanización y jardinería	70			31098.0	25822794.85	
1898	1898	1898	1898	1898	1898	1898	2013	6	Tetuán	61	BELLAS VISTAS	O	Oficinas	208	1971.0	43090.0		55694235.74	2399864618036.6
1899	1899	1899	1899	1899	1899	1899	2013	6	Tetuán	61	BELLAS VISTAS	R	Religioso	6	1966.0	5737.0		5072053.49	29098370872.13
1900	1900	1900	1900	1900	1900	1900	2013	6	Tetuán	61	BELLAS VISTAS	V	Residencial	13353	1959.0	1089276.0		1270324164.04	1383733624108835.0
1901	1901	1901	1901	1901	1901	1901	2013	6	Tetuán	61	BELLAS VISTAS	Y	Sanidad y Beneficencia	13	1961.0	27783.0		31301213.18	869641605779.94
1902	1902	1902	1902	1902	1902	1902	2013	6	Tetuán	62	CUATRO CAMINOS	A	Almacén-Estacionamiento	7248	1975.0	573672.0		314788505.06	180585351274780.3
1903	1903	1903	1903	1903	1903	1903	2013	6	Tetuán	62	CUATRO CAMINOS	C	Comercial	1510	1962.0	399957.0		987008888.88	394761114169778.2
1904	1904	1904	1904	1904	1904	1904	2013	6	Tetuán	62	CUATRO CAMINOS	E	Cultural	25	1964.0	45319.0		48485091.44	2197295858969.36
1905	1905	1905	1905	1905	1905	1905	2013	6	Tetuán	62	CUATRO CAMINOS	G	Ocio y Hostelería	339	1983.0	74687.0		134321924.41	10032101568409.67
1906	1906	1906	1906	1906	1906	1906	2013	6	Tetuán	62	CUATRO CAMINOS	I	Industrial	143	1964.0	79002.0		64811564.87	5120243247859.74
1907	1907	1907	1907	1907	1907	1907	2013	6	Tetuán	62	CUATRO CAMINOS	K	Deportivo	17	1967.0	6802.0		9392219.01	63885873706.02
1908	1908	1908	1908	1908	1908	1908	2013	6	Tetuán	62	CUATRO CAMINOS	M	Suelos sin edificar, obras de urbanización y jardinería	22			26142.0	17240702.55	
1909	1909	1909	1909	1909	1909	1909	2013	6	Tetuán	62	CUATRO CAMINOS	O	Oficinas	1261	1976.0	943062.0		1988774451.5	1875537611780492.8
1910	1910	1910	1910	1910	1910	1910	2013	6	Tetuán	62	CUATRO CAMINOS	P	Edificio Singular	3	1969.0	64576.0		104293552.38	6734860438490.88
1911	1911	1911	1911	1911	1911	1911	2013	6	Tetuán	62	CUATRO CAMINOS	R	Religioso	8	1964.0	15095.0		19738853.09	297957987393.55
1912	1912	1912	1912	1912	1912	1912	2013	6	Tetuán	62	CUATRO CAMINOS	T	Espectáculos	6	1960.0	12664.0		15366410.54	194600223078.56
1913	1913	1913	1913	1913	1913	1913	2013	6	Tetuán	62	CUATRO CAMINOS	V	Residencial	17933	1962.0	1872821.0		2604645636.76	4878035046082500.0
1914	1914	1914	1914	1914	1914	1914	2013	6	Tetuán	62	CUATRO CAMINOS	Y	Sanidad y Beneficencia	14	1953.0	3734.0		4349046.72	16239340452.48
1915	1915	1915	1915	1915	1915	1915	2013	6	Tetuán	63	CASTILLEJOS	A	Almacén-Estacionamiento	5943	1978.0	406900.0		200850422.67	81726036984423.0
1916	1916	1916	1916	1916	1916	1916	2013	6	Tetuán	63	CASTILLEJOS	C	Comercial	820	1969.0	127773.0		214002254.56	27343710071894.88
1917	1917	1917	1917	1917	1917	1917	2013	6	Tetuán	63	CASTILLEJOS	E	Cultural	10	1961.0	16577.0		14739744.23	244340740100.71
1918	1918	1918	1918	1918	1918	1918	2013	6	Tetuán	63	CASTILLEJOS	G	Ocio y Hostelería	971	1972.0	102528.0		193199145.56	19808321995975.68
1919	1919	1919	1919	1919	1919	1919	2013	6	Tetuán	63	CASTILLEJOS	I	Industrial	98	1965.0	25032.0		20303151.27	508228482590.64
1920	1920	1920	1920	1920	1920	1920	2013	6	Tetuán	63	CASTILLEJOS	K	Deportivo	6	1968.0	9225.0		11139253.84	102759616674.0
1921	1921	1921	1921	1921	1921	1921	2013	6	Tetuán	63	CASTILLEJOS	M	Suelos sin edificar, obras de urbanización y jardinería	10			1699.0	2794466.0	
1922	1922	1922	1922	1922	1922	1922	2013	6	Tetuán	63	CASTILLEJOS	O	Oficinas	810	1973.0	437450.0		743977930.3	325453145609735.0
1923	1923	1923	1923	1923	1923	1923	2013	6	Tetuán	63	CASTILLEJOS	P	Edificio Singular	5	1975.0	111109.0		174192225.14	19354323943080.258
1924	1924	1924	1924	1924	1924	1924	2013	6	Tetuán	63	CASTILLEJOS	R	Religioso	4	1979.0	4582.0		5657871.65	25924367900.300003
1925	1925	1925	1925	1925	1925	1925	2013	6	Tetuán	63	CASTILLEJOS	V	Residencial	11850	1969.0	1311252.0		1827948244.2	2396900791103738.5
1926	1926	1926	1926	1926	1926	1926	2013	6	Tetuán	63	CASTILLEJOS	Y	Sanidad y Beneficencia	9	1973.0	925.0		1381754.58	1278122986.5
1927	1927	1927	1927	1927	1927	1927	2013	6	Tetuán	64	ALMENARA	A	Almacén-Estacionamiento	6133	1991.0	231936.0		88467771.03	20518860941614.08
1928	1928	1928	1928	1928	1928	1928	2013	6	Tetuán	64	ALMENARA	C	Comercial	924	1980.0	137646.0		178382374.63	24553620338320.98
1929	1929	1929	1929	1929	1929	1929	2013	6	Tetuán	64	ALMENARA	E	Cultural	10	1966.0	39425.0		33401111.12	1316838805906.0
1930	1930	1930	1930	1930	1930	1930	2013	6	Tetuán	64	ALMENARA	G	Ocio y Hostelería	2	1990.0	3309.0		2994551.77	9908971806.93
1931	1931	1931	1931	1931	1931	1931	2013	6	Tetuán	64	ALMENARA	I	Industrial	66	1972.0	93912.0		117496149.18	11034298361792.16
1932	1932	1932	1932	1932	1932	1932	2013	6	Tetuán	64	ALMENARA	K	Deportivo	2	1982.0	9193.0		9394847.2	86366830309.59999
1933	1933	1933	1933	1933	1933	1933	2013	6	Tetuán	64	ALMENARA	M	Suelos sin edificar, obras de urbanización y jardinería	79			148579.0	45322783.0	
1934	1934	1934	1934	1934	1934	1934	2013	6	Tetuán	64	ALMENARA	O	Oficinas	230	1978.0	97902.0		189926453.78	18594179677969.56
1935	1935	1935	1935	1935	1935	1935	2013	6	Tetuán	64	ALMENARA	P	Edificio Singular	4	1984.0	11970.0		11821804.47	141506999505.9
1936	1936	1936	1936	1936	1936	1936	2013	6	Tetuán	64	ALMENARA	R	Religioso	8	1968.0	3467.0		2982247.52	10339452151.84
1937	1937	1937	1937	1937	1937	1937	2013	6	Tetuán	64	ALMENARA	V	Residencial	9990	1984.0	955903.0		1114822817.26	1065662475487285.8
1938	1938	1938	1938	1938	1938	1938	2013	6	Tetuán	64	ALMENARA	Y	Sanidad y Beneficencia	15	1970.0	24017.0		26219398.46	629711292813.8201
1939	1939	1939	1939	1939	1939	1939	2013	6	Tetuán	65	VALDEACEDERAS	A	Almacén-Estacionamiento	6073	1995.0	231552.0		85360051.03	19765290536098.56
1940	1940	1940	1940	1940	1940	1940	2013	6	Tetuán	65	VALDEACEDERAS	C	Comercial	894	1970.0	106243.0		111221263.05	11816480650221.15
1941	1941	1941	1941	1941	1941	1941	2013	6	Tetuán	65	VALDEACEDERAS	E	Cultural	25	1974.0	23050.0		19876705.62	458158064541.0
1942	1942	1942	1942	1942	1942	1942	2013	6	Tetuán	65	VALDEACEDERAS	G	Ocio y Hostelería	5	1957.0	441.0		457520.95	201766738.95
1943	1943	1943	1943	1943	1943	1943	2013	6	Tetuán	65	VALDEACEDERAS	I	Industrial	153	1965.0	31218.0		18186118.57	567734249518.26
1944	1944	1944	1944	1944	1944	1944	2013	6	Tetuán	65	VALDEACEDERAS	K	Deportivo	8	1978.0	18524.0		12623227.11	233832658985.64
1945	1945	1945	1945	1945	1945	1945	2013	6	Tetuán	65	VALDEACEDERAS	M	Suelos sin edificar, obras de urbanización y jardinería	209			59331.0	52326390.41	
1946	1946	1946	1946	1946	1946	1946	2013	6	Tetuán	65	VALDEACEDERAS	O	Oficinas	125	1975.0	13762.0		13612943.07	187341322529.34
1947	1947	1947	1947	1947	1947	1947	2013	6	Tetuán	65	VALDEACEDERAS	P	Edificio Singular	2	1972.0	3822.0		3433396.02	13122439588.44
1948	1948	1948	1948	1948	1948	1948	2013	6	Tetuán	65	VALDEACEDERAS	R	Religioso	2	1970.0	1295.0		1188780.32	1539470514.4
1949	1949	1949	1949	1949	1949	1949	2013	6	Tetuán	65	VALDEACEDERAS	T	Espectáculos	2	1979.0	3156.0		3838325.46	12113755151.76
1950	1950	1950	1950	1950	1950	1950	2013	6	Tetuán	65	VALDEACEDERAS	V	Residencial	12191	1979.0	918189.0		912224295.96	837594314083216.5
1951	1951	1951	1951	1951	1951	1951	2013	6	Tetuán	65	VALDEACEDERAS	Y	Sanidad y Beneficencia	8	1986.0	9104.0		8336817.92	75898390343.68
1952	1952	1952	1952	1952	1952	1952	2013	6	Tetuán	66	BERRUGUETE	A	Almacén-Estacionamiento	4383	1996.0	205233.0		85615574.22	17571141143893.26
1953	1953	1953	1953	1953	1953	1953	2013	6	Tetuán	66	BERRUGUETE	C	Comercial	846	1962.0	101568.0		126151009.19	12812905701409.92
1954	1954	1954	1954	1954	1954	1954	2013	6	Tetuán	66	BERRUGUETE	E	Cultural	9	1958.0	19267.0		14439966.71	278214838601.57
1955	1955	1955	1955	1955	1955	1955	2013	6	Tetuán	66	BERRUGUETE	G	Ocio y Hostelería	2	1948.0	298.0		350133.74	104339854.52
1956	1956	1956	1956	1956	1956	1956	2013	6	Tetuán	66	BERRUGUETE	I	Industrial	129	1961.0	30834.0		21827909.22	673041752889.48
1957	1957	1957	1957	1957	1957	1957	2013	6	Tetuán	66	BERRUGUETE	K	Deportivo	2	1955.0	3479.0		3163700.45	11006513865.55
1958	1958	1958	1958	1958	1958	1958	2013	6	Tetuán	66	BERRUGUETE	M	Suelos sin edificar, obras de urbanización y jardinería	98			29320.0	25268796.87	
1959	1959	1959	1959	1959	1959	1959	2013	6	Tetuán	66	BERRUGUETE	O	Oficinas	95	1973.0	14044.0		14450890.82	202948310676.08
1960	1960	1960	1960	1960	1960	1960	2013	6	Tetuán	66	BERRUGUETE	R	Religioso	5	1973.0	3297.0		2672567.74	8811455838.78
1961	1961	1961	1961	1961	1961	1961	2013	6	Tetuán	66	BERRUGUETE	V	Residencial	11641	1970.0	905922.0		1008571074.42	913686724880715.2
1962	1962	1962	1962	1962	1962	1962	2013	6	Tetuán	66	BERRUGUETE	Y	Sanidad y Beneficencia	9	1975.0	9253.0		9594461.4	88777551334.2
1963	1963	1963	1963	1963	1963	1963	2013	7	Chamberí	71	GAZTAMBIDE	A	Almacén-Estacionamiento	4165	1978.0	253551.0		125424366.48	31801473545370.48
1964	1964	1964	1964	1964	1964	1964	2013	7	Chamberí	71	GAZTAMBIDE	C	Comercial	1320	1957.0	169566.0		282755595.9	47945735374379.4
1965	1965	1965	1965	1965	1965	1965	2013	7	Chamberí	71	GAZTAMBIDE	E	Cultural	24	1961.0	34748.0		33849230.33	1176193055506.8398
1966	1966	1966	1966	1966	1966	1966	2013	7	Chamberí	71	GAZTAMBIDE	G	Ocio y Hostelería	4	1969.0	7860.0		15082955.34	118552028972.4
1967	1967	1967	1967	1967	1967	1967	2013	7	Chamberí	71	GAZTAMBIDE	I	Industrial	37	1953.0	13185.0		9634742.6	127034081181.0
1968	1968	1968	1968	1968	1968	1968	2013	7	Chamberí	71	GAZTAMBIDE	K	Deportivo	3	1944.0	1170.0		1107680.98	1295986746.6
1969	1969	1969	1969	1969	1969	1969	2013	7	Chamberí	71	GAZTAMBIDE	M	Suelos sin edificar, obras de urbanización y jardinería	3			1238.0	157793.23	
1970	1970	1970	1970	1970	1970	1970	2013	7	Chamberí	71	GAZTAMBIDE	O	Oficinas	217	1967.0	43440.0		64415302.16	2798200725830.4
1971	1971	1971	1971	1971	1971	1971	2013	7	Chamberí	71	GAZTAMBIDE	P	Edificio Singular	1	1924.0	834.0		693501.84	578380534.56
1972	1972	1972	1972	1972	1972	1972	2013	7	Chamberí	71	GAZTAMBIDE	R	Religioso	3	1945.0	9995.0		8542522.65	85382513886.75
1973	1973	1973	1973	1973	1973	1973	2013	7	Chamberí	71	GAZTAMBIDE	T	Espectáculos	2	1980.0	1748.0		3133448.08	5477267243.84
1974	1974	1974	1974	1974	1974	1974	2013	7	Chamberí	71	GAZTAMBIDE	V	Residencial	12820	1956.0	1468294.0		1990613454.38	2922805791385428.0
1975	1975	1975	1975	1975	1975	1975	2013	7	Chamberí	71	GAZTAMBIDE	Y	Sanidad y Beneficencia	66	1968.0	49655.0		57080298.76	2834322234927.8
1976	1976	1976	1976	1976	1976	1976	2013	7	Chamberí	72	ARAPILES	A	Almacén-Estacionamiento	2295	1977.0	205080.0		102663638.4	21054258963072.0
1977	1977	1977	1977	1977	1977	1977	2013	7	Chamberí	72	ARAPILES	C	Comercial	1008	1950.0	151162.0		232722723.76	35178832369009.12
1978	1978	1978	1978	1978	1978	1978	2013	7	Chamberí	72	ARAPILES	E	Cultural	31	1950.0	41109.0		41979434.01	1725732552717.0898
1979	1979	1979	1979	1979	1979	1979	2013	7	Chamberí	72	ARAPILES	G	Ocio y Hostelería	17	1959.0	23103.0		41506983.96	958935850427.88
1980	1980	1980	1980	1980	1980	1980	2013	7	Chamberí	72	ARAPILES	I	Industrial	27	1953.0	88538.0		71750213.17	6352620373645.46
1981	1981	1981	1981	1981	1981	1981	2013	7	Chamberí	72	ARAPILES	K	Deportivo	6	1953.0	7279.0		5003526.32	36420668083.28
1982	1982	1982	1982	1982	1982	1982	2013	7	Chamberí	72	ARAPILES	M	Suelos sin edificar, obras de urbanización y jardinería	1			261.0	1252122.3	
1983	1983	1983	1983	1983	1983	1983	2013	7	Chamberí	72	ARAPILES	O	Oficinas	381	1964.0	106248.0		177411065.47	18849570884056.56
1984	1984	1984	1984	1984	1984	1984	2013	7	Chamberí	72	ARAPILES	P	Edificio Singular	3	1952.0	3062.0		3402741.8	10419195391.6
1985	1985	1985	1985	1985	1985	1985	2013	7	Chamberí	72	ARAPILES	R	Religioso	2	1940.0	1503.0		1322640.74	1987929032.22
1986	1986	1986	1986	1986	1986	1986	2013	7	Chamberí	72	ARAPILES	T	Espectáculos	5	1976.0	40925.0		61274984.89	2507678756623.25
1987	1987	1987	1987	1987	1987	1987	2013	7	Chamberí	72	ARAPILES	V	Residencial	13313	1951.0	1386388.0		1901403651.87	2636083206108745.0
1988	1988	1988	1988	1988	1988	1988	2013	7	Chamberí	72	ARAPILES	Y	Sanidad y Beneficencia	8	1946.0	14974.0		13758663.61	206022228896.14
1989	1989	1989	1989	1989	1989	1989	2013	7	Chamberí	73	TRAFALGAR	A	Almacén-Estacionamiento	3302	1982.0	193152.0		95449232.59	18436210173223.68
1990	1990	1990	1990	1990	1990	1990	2013	7	Chamberí	73	TRAFALGAR	C	Comercial	1168	1948.0	194795.0		294358635.99	57339590497672.055
1991	1991	1991	1991	1991	1991	1991	2013	7	Chamberí	73	TRAFALGAR	E	Cultural	20	1959.0	38480.0		42385177.81	1630981642128.8
1992	1992	1992	1992	1992	1992	1992	2013	7	Chamberí	73	TRAFALGAR	G	Ocio y Hostelería	8	1972.0	23602.0		45151000.58	1065653915689.16
1993	1993	1993	1993	1993	1993	1993	2013	7	Chamberí	73	TRAFALGAR	I	Industrial	33	1954.0	24781.0		20472416.65	507326957003.65
1994	1994	1994	1994	1994	1994	1994	2013	7	Chamberí	73	TRAFALGAR	K	Deportivo	2	1966.0	685.0		495451.76	339384455.6
1995	1995	1995	1995	1995	1995	1995	2013	7	Chamberí	73	TRAFALGAR	M	Suelos sin edificar, obras de urbanización y jardinería	6			2201.0	5930671.5	
1996	1996	1996	1996	1996	1996	1996	2013	7	Chamberí	73	TRAFALGAR	O	Oficinas	641	1961.0	241180.0		375445318.19	90549901841064.2
1997	1997	1997	1997	1997	1997	1997	2013	7	Chamberí	73	TRAFALGAR	P	Edificio Singular	4	1954.0	27221.0		33817765.67	920553399303.07
1998	1998	1998	1998	1998	1998	1998	2013	7	Chamberí	73	TRAFALGAR	R	Religioso	6	1953.0	12193.0		11880944.27	144864353484.11
1999	1999	1999	1999	1999	1999	1999	2013	7	Chamberí	73	TRAFALGAR	T	Espectáculos	6	1960.0	18204.0		31760336.22	578165160548.88
2000	2000	2000	2000	2000	2000	2000	2013	7	Chamberí	73	TRAFALGAR	V	Residencial	13213	1950.0	1402547.0		1925068184.41	2699998606839692.5
2001	2001	2001	2001	2001	2001	2001	2013	7	Chamberí	73	TRAFALGAR	Y	Sanidad y Beneficencia	21	1957.0	26605.0		30255699.27	804952879078.35
2002	2002	2002	2002	2002	2002	2002	2013	7	Chamberí	74	ALMAGRO	A	Almacén-Estacionamiento	4822	1978.0	327329.0		206577972.36	67618961114626.445
2003	2003	2003	2003	2003	2003	2003	2013	7	Chamberí	74	ALMAGRO	C	Comercial	715	1953.0	139636.0		253500429.55	35397785980643.805
2004	2004	2004	2004	2004	2004	2004	2013	7	Chamberí	74	ALMAGRO	E	Cultural	51	1959.0	135574.0		157221216.79	21315109245087.457
2005	2005	2005	2005	2005	2005	2005	2013	7	Chamberí	74	ALMAGRO	G	Ocio y Hostelería	124	1985.0	66380.0		152743225.92	10139095336569.6
2006	2006	2006	2006	2006	2006	2006	2013	7	Chamberí	74	ALMAGRO	I	Industrial	20	1959.0	18604.0		16954932.83	315429570369.31995
2007	2007	2007	2007	2007	2007	2007	2013	7	Chamberí	74	ALMAGRO	K	Deportivo	3	1973.0	2912.0		6453489.1	18792560259.2
2008	2008	2008	2008	2008	2008	2008	2013	7	Chamberí	74	ALMAGRO	M	Suelos sin edificar, obras de urbanización y jardinería	3			4740.0	5277463.8	
2009	2009	2009	2009	2009	2009	2009	2013	7	Chamberí	74	ALMAGRO	O	Oficinas	959	1960.0	616120.0		1341029525.09	826235110998450.8
2010	2010	2010	2010	2010	2010	2010	2013	7	Chamberí	74	ALMAGRO	P	Edificio Singular	29	1956.0	113148.0		158091917.66	17887784299393.68
2011	2011	2011	2011	2011	2011	2011	2013	7	Chamberí	74	ALMAGRO	R	Religioso	8	1945.0	31830.0		30323265.56	965189542774.8
2012	2012	2012	2012	2012	2012	2012	2013	7	Chamberí	74	ALMAGRO	V	Residencial	8890	1957.0	1609063.0		2604281617.67	4190453192572944.0
2013	2013	2013	2013	2013	2013	2013	2013	7	Chamberí	74	ALMAGRO	Y	Sanidad y Beneficencia	23	1954.0	52194.0		61863348.22	3228895596994.68
2014	2014	2014	2014	2014	2014	2014	2013	7	Chamberí	75	RIOS ROSAS	A	Almacén-Estacionamiento	4458	1986.0	279131.0		143356442.54	40015227162632.734
2015	2015	2015	2015	2015	2015	2015	2013	7	Chamberí	75	RIOS ROSAS	C	Comercial	996	1955.0	132154.0		193247865.16	25538478372354.64
2016	2016	2016	2016	2016	2016	2016	2013	7	Chamberí	75	RIOS ROSAS	E	Cultural	14	1956.0	81293.0		96445042.91	7840306873282.63
2017	2017	2017	2017	2017	2017	2017	2013	7	Chamberí	75	RIOS ROSAS	G	Ocio y Hostelería	7	1981.0	50847.0		94460156.68	4803015586707.96
2018	2018	2018	2018	2018	2018	2018	2013	7	Chamberí	75	RIOS ROSAS	I	Industrial	25	1962.0	98267.0		44138888.01	4337396108078.67
2019	2019	2019	2019	2019	2019	2019	2013	7	Chamberí	75	RIOS ROSAS	K	Deportivo	2	1950.0	567.0		265113.54	150319377.17999998
2020	2020	2020	2020	2020	2020	2020	2013	7	Chamberí	75	RIOS ROSAS	M	Suelos sin edificar, obras de urbanización y jardinería	2			6969.0	73392.0	
2021	2021	2021	2021	2021	2021	2021	2013	7	Chamberí	75	RIOS ROSAS	O	Oficinas	665	1968.0	291864.0		484299384.9	141349555674453.6
2022	2022	2022	2022	2022	2022	2022	2013	7	Chamberí	75	RIOS ROSAS	P	Edificio Singular	16	1968.0	257239.0		372222093.59	95750039132998.0
2023	2023	2023	2023	2023	2023	2023	2013	7	Chamberí	75	RIOS ROSAS	R	Religioso	3	1956.0	10218.0		13438628.77	137315908771.86
2024	2024	2024	2024	2024	2024	2024	2013	7	Chamberí	75	RIOS ROSAS	V	Residencial	13980	1956.0	1535542.0		2229501219.31	3423492761301716.0
2025	2025	2025	2025	2025	2025	2025	2013	7	Chamberí	75	RIOS ROSAS	Y	Sanidad y Beneficencia	23	1956.0	23816.0		22954459.53	546683408166.48
2026	2026	2026	2026	2026	2026	2026	2013	7	Chamberí	76	VALLEHERMOSO	A	Almacén-Estacionamiento	2390	1978.0	245916.0		112669359.93	27707198316545.883
2027	2027	2027	2027	2027	2027	2027	2013	7	Chamberí	76	VALLEHERMOSO	C	Comercial	589	1960.0	99256.0		181518336.93	18016784050324.08
2028	2028	2028	2028	2028	2028	2028	2013	7	Chamberí	76	VALLEHERMOSO	E	Cultural	50	1961.0	169870.0		214011541.3	36354140520631.0
2029	2029	2029	2029	2029	2029	2029	2013	7	Chamberí	76	VALLEHERMOSO	I	Industrial	16	1959.0	2316.0		1759217.17	4074346965.72
2030	2030	2030	2030	2030	2030	2030	2013	7	Chamberí	76	VALLEHERMOSO	K	Deportivo	5	1974.0	79856.0		79711043.93	6365405124074.081
2031	2031	2031	2031	2031	2031	2031	2013	7	Chamberí	76	VALLEHERMOSO	M	Suelos sin edificar, obras de urbanización y jardinería	6			51863.0	28357799.0	
2032	2032	2032	2032	2032	2032	2032	2013	7	Chamberí	76	VALLEHERMOSO	O	Oficinas	369	1967.0	83174.0		146847497.54	12213893760391.96
2033	2033	2033	2033	2033	2033	2033	2013	7	Chamberí	76	VALLEHERMOSO	P	Edificio Singular	6	1962.0	224877.0		314655806.68	70758853838778.36
2034	2034	2034	2034	2034	2034	2034	2013	7	Chamberí	76	VALLEHERMOSO	R	Religioso	28	1961.0	49584.0		48853816.16	2422367620477.44
2035	2035	2035	2035	2035	2035	2035	2013	7	Chamberí	76	VALLEHERMOSO	V	Residencial	9716	1963.0	1240393.0		2064904657.77	2561293283165303.5
2036	2036	2036	2036	2036	2036	2036	2013	7	Chamberí	76	VALLEHERMOSO	Y	Sanidad y Beneficencia	15	1966.0	62098.0		100030584.62	6211699243732.761
2037	2037	2037	2037	2037	2037	2037	2013	8	Fuencarral - El Pardo	81	EL PARDO	A	Almacén-Estacionamiento	50	1984.0	2959.0		535610.37	1584871084.83
2038	2038	2038	2038	2038	2038	2038	2013	8	Fuencarral - El Pardo	81	EL PARDO	C	Comercial	80	1957.0	8498.0		9033236.68	76764445306.64
2039	2039	2039	2039	2039	2039	2039	2013	8	Fuencarral - El Pardo	81	EL PARDO	E	Cultural	2	1952.0	4251.0		3053017.28	12978376457.28
2040	2040	2040	2040	2040	2040	2040	2013	8	Fuencarral - El Pardo	81	EL PARDO	G	Ocio y Hostelería	9	1953.0	3038.0		3154183.22	9582408622.36
2041	2041	2041	2041	2041	2041	2041	2013	8	Fuencarral - El Pardo	81	EL PARDO	I	Industrial	11	1955.0	6091.0		3798475.17	23136512260.47
2042	2042	2042	2042	2042	2042	2042	2013	8	Fuencarral - El Pardo	81	EL PARDO	K	Deportivo	4	1961.0	83814.0		46014101.09	3856625868757.26
2043	2043	2043	2043	2043	2043	2043	2013	8	Fuencarral - El Pardo	81	EL PARDO	M	Suelos sin edificar, obras de urbanización y jardinería	40			758423.0	45622497.14	
2044	2044	2044	2044	2044	2044	2044	2013	8	Fuencarral - El Pardo	81	EL PARDO	O	Oficinas	4	1954.0	5866.0		5656747.58	33182481304.28
2045	2045	2045	2045	2045	2045	2045	2013	8	Fuencarral - El Pardo	81	EL PARDO	P	Edificio Singular	10	1963.0	249252.0		243622988.11	60723517032393.73
2046	2046	2046	2046	2046	2046	2046	2013	8	Fuencarral - El Pardo	81	EL PARDO	R	Religioso	3	1955.0	22584.0		2977606.34	67246261582.56
2047	2047	2047	2047	2047	2047	2047	2013	8	Fuencarral - El Pardo	81	EL PARDO	V	Residencial	1446	1959.0	153704.0		156841389.47	24107148927096.88
2048	2048	2048	2048	2048	2048	2048	2013	8	Fuencarral - El Pardo	81	EL PARDO	Y	Sanidad y Beneficencia	4	1960.0	275.0		228158.33	62743540.75
